latency,traffic,shipping service get quote response,cart service cart return type
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,bad product id
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,negative shipping quote value,exception
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,default
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,bad product id
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,400,error,exception
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,default
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,bad product id
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,default,exception
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,default
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,bad product id
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,currency DNE,exception
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,default
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,bad product id
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,negative shipping quote value,exception
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,default
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,bad product id
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.04,1000,error,exception
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,default
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,bad product id
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,default,exception
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,default
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,bad product id
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,currency DNE,exception
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,default
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,bad product id
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,negative shipping quote value,exception
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,default
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,bad product id
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,1,error,exception
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,default
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,bad product id
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,default,exception
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,default
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,bad product id
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,currency DNE,exception
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,default
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,bad product id
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,negative shipping quote value,exception
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,default
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,bad product id
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,40,error,exception
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,default
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,bad product id
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,default,exception
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,default
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,bad product id
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,currency DNE,exception
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,default
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,bad product id
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,negative shipping quote value,exception
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,default
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,bad product id
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,80,error,exception
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,default
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,bad product id
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,default,exception
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,default
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,bad product id
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,currency DNE,exception
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,default
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,bad product id
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,negative shipping quote value,exception
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,default
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,bad product id
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,400,error,exception
0.08,1000,default,default
0.08,1000,default,default
0.08,1000,default,default
0.08,1000,default,default
0.08,1000,default,default
0.08,1000,default,default
0.08,1000,default,default
